Chn,Identifier,DLC,D0,D1,D2,D3,D4,D5,D6,D7,Time,Dir
0,000001CD,8,39,CA,F4,1,0,0,0,0,0.46976,R
0,1E9,8,9D,CA,F4,1,0,0,0,0,0.47001,R
0,316,8,2,0,0,0,1,0,0,0,0.47027,R
0,329,8,2,0,0,0,1,0,0,0,0.47052,R
0,334,8,65,CB,F4,1,0,0,0,0,0.47069,R
0,382,8,2,0,0,0,1,0,0,0,0.47095,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.47121,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.47146,R
0,587,8,1,0,0,0,2,0,0,0,0.47172,R
0,370,8,2,0,0,0,1,0,0,0,0.47197,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.47223,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.47249,R
0,316,8,2,0,0,0,1,0,0,0,0.48042,R
0,329,8,2,0,0,0,1,0,0,0,0.48068,R
0,382,8,2,0,0,0,1,0,0,0,0.48093,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.48119,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.48145,R
0,587,8,1,0,0,0,2,0,0,0,0.4817,R
0,316,8,2,0,0,0,1,0,0,0,0.48964,R
0,329,8,2,0,0,0,1,0,0,0,0.48989,R
0,382,8,2,0,0,0,1,0,0,0,0.49006,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.49032,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.49058,R
0,587,8,1,0,0,0,2,0,0,0,0.49083,R
0,370,8,2,0,0,0,1,0,0,0,0.49109,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.49134,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.4916,R
0,316,8,2,0,0,0,1,0,0,0,0.49979,R
0,329,8,2,0,0,0,1,0,0,0,0.50005,R
0,382,8,2,0,0,0,1,0,0,0,0.50022,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.50048,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.50073,R
0,587,8,1,0,0,0,2,0,0,0,0.50099,R
0,316,8,2,0,0,0,1,0,0,0,0.50892,R
0,329,8,2,0,0,0,1,0,0,0,0.50918,R
0,000000A2,8,18,0,0,0,0,0,0,0,0.50944,R
0,000000B2,8,0,0,0,0,0,0,0,0,0.50969,R
0,000000C4,8,20,4E,0,0,0,0,0,0,0.50995,R
0,184,8,21,CB,F4,1,0,0,0,0,0.5102,R
0,1E9,8,BD,CA,F4,1,0,0,0,0,0.51037,R
0,334,8,85,CB,F4,1,0,0,0,0,0.51063,R
0,382,8,2,0,0,0,1,0,0,0,0.51089,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.51114,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.5114,R
0,587,8,1,0,0,0,2,0,0,0,0.51165,R
0,370,8,2,0,0,0,1,0,0,0,0.51191,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.51217,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.51242,R
0,316,8,2,0,0,0,1,0,0,0,0.52044,R
0,329,8,2,0,0,0,1,0,0,0,0.5207,R
0,382,8,2,0,0,0,1,0,0,0,0.52087,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.52113,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.52138,R
0,587,8,1,0,0,0,2,0,0,0,0.52164,R
0,0000017D,8,5D,CA,F4,1,0,0,0,0,0.52258,R
0,0000017F,8,C1,CA,F4,1,0,0,0,0,0.52283,R
0,316,8,2,0,0,0,1,0,0,0,0.52957,R
0,329,8,2,0,0,0,1,0,0,0,0.52983,R
0,382,8,2,0,0,0,1,0,0,0,0.53009,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.53034,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.5306,R
0,587,8,1,0,0,0,2,0,0,0,0.53085,R
0,370,8,2,0,0,0,1,0,0,0,0.53111,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.53128,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.53154,R
0,316,8,2,0,0,0,1,0,0,0,0.53973,R
0,329,8,2,0,0,0,1,0,0,0,0.53998,R
0,382,8,2,0,0,0,1,0,0,0,0.54024,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.5405,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.54075,R
0,587,8,1,0,0,0,2,0,0,0,0.54101,R
0,120,4,F0,55,0,0,0,0,,,0.5434,R
0,316,8,2,0,0,0,1,0,0,0,0.54894,R
0,329,8,2,0,0,0,1,0,0,0,0.5492,R
0,184,8,A5,CB,F4,1,0,0,0,0,0.54946,R
0,000001C7,8,79,CA,F4,1,0,0,0,0,0.54963,R
0,000001CD,8,DD,CA,F4,1,0,0,0,0,0.54988,R
0,1E9,8,41,CB,F4,1,0,0,0,0,0.55014,R
0,334,8,9,CC,F4,1,0,0,0,0,0.5504,R
0,382,8,2,0,0,0,1,0,0,0,0.55057,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.55082,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.55108,R
0,587,8,1,0,0,0,2,0,0,0,0.55133,R
0,370,8,2,0,0,0,1,0,0,0,0.55159,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.55185,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.5521,R
0,000000A2,8,18,0,0,0,0,0,0,0,0.55927,R
0,000000B2,8,0,0,0,0,0,0,0,0,0.55953,R
0,000000C4,8,20,4E,0,0,0,0,0,0,0.55978,R
0,316,8,2,0,0,0,1,0,0,0,0.56004,R
0,329,8,2,0,0,0,1,0,0,0,0.56029,R
0,382,8,2,0,0,0,1,0,0,0,0.56055,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.56081,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.56106,R
0,587,8,1,0,0,0,2,0,0,0,0.56132,R
0,316,8,2,0,0,0,1,0,0,0,0.56925,R
0,329,8,2,0,0,0,1,0,0,0,0.56951,R
0,382,8,2,0,0,0,1,0,0,0,0.56977,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.57002,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.57019,R
0,587,8,1,0,0,0,2,0,0,0,0.57045,R
0,370,8,2,0,0,0,1,0,0,0,0.5707,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.57096,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.57122,R
0,316,8,2,0,0,0,1,0,0,0,0.57941,R
0,329,8,2,0,0,0,1,0,0,0,0.57966,R
0,382,8,2,0,0,0,1,0,0,0,0.57992,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.58018,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.58035,R
0,587,8,1,0,0,0,2,0,0,0,0.5806,R
0,316,8,2,0,0,0,1,0,0,0,0.58854,R
0,329,8,2,0,0,0,1,0,0,0,0.5888,R
0,382,8,2,0,0,0,1,0,0,0,0.58905,R
0,184,8,C5,CB,F4,1,0,0,0,0,0.58931,R
0,000001C7,8,99,CA,F4,1,0,0,0,0,0.58956,R
0,000001CD,8,FD,CA,F4,1,0,0,0,0,0.58982,R
0,1E9,8,61,CB,F4,1,0,0,0,0,0.58999,R
0,334,8,29,CC,F4,1,0,0,0,0,0.59025,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.5905,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.59076,R
0,587,8,1,0,0,0,2,0,0,0,0.59101,R
0,370,8,2,0,0,0,1,0,0,0,0.59127,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.59153,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.59178,R
0,316,8,2,0,0,0,1,0,0,0,0.59972,R
0,329,8,2,0,0,0,1,0,0,0,0.59997,R
0,382,8,2,0,0,0,1,0,0,0,0.60023,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.60049,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.60074,R
0,587,8,1,0,0,0,2,0,0,0,0.60091,R
0,316,8,2,0,0,0,1,0,0,0,0.60893,R
0,329,8,2,0,0,0,1,0,0,0,0.6091,R
0,000000A2,8,18,0,0,0,0,0,0,0,0.60936,R
0,000000B2,8,0,0,0,0,0,0,0,0,0.60962,R
0,000000C4,8,20,4E,0,0,0,0,0,0,0.60987,R
0,382,8,2,0,0,0,1,0,0,0,0.61013,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.61038,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.61064,R
0,587,8,1,0,0,0,2,0,0,0,0.6109,R
0,370,8,2,0,0,0,1,0,0,0,0.61115,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.61141,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.61158,R
0,0000017D,8,5,CB,F4,1,0,0,0,0,0.61593,R
0,0000017F,8,69,CB,F4,1,0,0,0,0,0.61619,R
0,316,8,2,0,0,0,1,0,0,0,0.61969,R
0,329,8,2,0,0,0,1,0,0,0,0.61994,R
0,382,8,2,0,0,0,1,0,0,0,0.6202,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.62045,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.62071,R
0,587,8,1,0,0,0,2,0,0,0,0.62097,R
0,120,4,F0,55,0,0,0,0,,,0.62344,R
0,316,8,2,0,0,0,1,0,0,0,0.6289,R
0,329,8,2,0,0,0,1,0,0,0,0.62916,R
0,184,8,49,CC,F4,1,0,0,0,0,0.62941,R
0,000001C7,8,1D,CB,F4,1,0,0,0,0,0.62958,R
0,000001CD,8,81,CB,F4,1,0,0,0,0,0.62984,R
0,1E9,8,E5,CB,F4,1,0,0,0,0,0.6301,R
0,334,8,AD,CC,F4,1,0,0,0,0,0.63035,R
0,382,8,2,0,0,0,1,0,0,0,0.63061,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.63086,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.63112,R
0,587,8,1,0,0,0,2,0,0,0,0.63129,R
0,370,8,2,0,0,0,1,0,0,0,0.63155,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.6318,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.63206,R
0,316,8,2,0,0,0,1,0,0,0,0.64,R
0,329,8,2,0,0,0,1,0,0,0,0.64025,R
0,382,8,2,0,0,0,1,0,0,0,0.64051,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.64076,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.64102,R
0,587,8,1,0,0,0,2,0,0,0,0.64128,R
0,316,8,2,0,0,0,1,0,0,0,0.64921,R
0,329,8,2,0,0,0,1,0,0,0,0.64947,R
0,382,8,2,0,0,0,1,0,0,0,0.64972,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.64998,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.65015,R
0,587,8,1,0,0,0,2,0,0,0,0.65041,R
0,370,8,2,0,0,0,1,0,0,0,0.65066,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.65092,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.65117,R
0,000000A2,8,18,0,0,0,0,0,0,0,0.65928,R
0,000000B2,8,0,0,0,0,0,0,0,0,0.65954,R
0,000000C4,8,20,4E,0,0,0,0,0,0,0.65979,R
0,316,8,2,0,0,0,1,0,0,0,0.66005,R
0,329,8,2,0,0,0,1,0,0,0,0.6603,R
0,382,8,2,0,0,0,1,0,0,0,0.66056,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.66082,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.66107,R
0,587,8,1,0,0,0,2,0,0,0,0.66124,R
0,316,8,2,0,0,0,1,0,0,0,0.66918,R
0,184,8,69,CC,F4,1,0,0,0,0,0.66944,R
0,000001C7,8,3D,CB,F4,1,0,0,0,0,0.66969,R
0,000001CD,8,A1,CB,F4,1,0,0,0,0,0.66995,R
0,1E9,8,5,CC,F4,1,0,0,0,0,0.67012,R
0,329,8,2,0,0,0,1,0,0,0,0.67037,R
0,334,8,CD,CC,F4,1,0,0,0,0,0.67063,R
0,382,8,2,0,0,0,1,0,0,0,0.67089,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.67114,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.6714,R
0,587,8,1,0,0,0,2,0,0,0,0.67165,R
0,370,8,2,0,0,0,1,0,0,0,0.67191,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.67217,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.67234,R
0,316,8,2,0,0,0,1,0,0,0,0.68036,R
0,329,8,2,0,0,0,1,0,0,0,0.68061,R
0,382,8,2,0,0,0,1,0,0,0,0.68087,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.68104,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.6813,R
0,587,8,1,0,0,0,2,0,0,0,0.68155,R
0,316,8,2,0,0,0,1,0,0,0,0.68949,R
0,329,8,2,0,0,0,1,0,0,0,0.68974,R
0,382,8,2,0,0,0,1,0,0,0,0.69,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.69026,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.69051,R
0,587,8,1,0,0,0,2,0,0,0,0.69077,R
0,370,8,2,0,0,0,1,0,0,0,0.69102,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.69128,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.69145,R
0,316,8,2,0,0,0,1,0,0,0,0.69964,R
0,329,8,2,0,0,0,1,0,0,0,0.6999,R
0,382,8,2,0,0,0,1,0,0,0,0.70016,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.70041,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.70067,R
0,587,8,1,0,0,0,2,0,0,0,0.70092,R
0,120,4,F0,55,0,0,0,0,,,0.7034,R
0,316,8,2,0,0,0,1,0,0,0,0.70886,R
0,329,8,2,0,0,0,1,0,0,0,0.70912,R
0,000000A2,8,18,0,0,0,0,0,0,0,0.70937,R
0,000000B2,8,0,0,0,0,0,0,0,0,0.70963,R
0,000000C4,8,20,4E,0,0,0,0,0,0,0.7098,R
0,0000017D,8,C1,CB,F4,1,0,0,0,0,0.71005,R
0,0000017F,8,25,CC,F4,1,0,0,0,0,0.71031,R
0,184,8,89,CC,F4,1,0,0,0,0,0.71057,R
0,1E9,8,25,CC,F4,1,0,0,0,0,0.71082,R
0,334,8,ED,CC,F4,1,0,0,0,0,0.71108,R
0,382,8,2,0,0,0,1,0,0,0,0.71125,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.7115,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.71176,R
0,587,8,1,0,0,0,2,0,0,0,0.71202,R
0,370,8,2,0,0,0,1,0,0,0,0.71227,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.71253,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.71278,R
0,316,8,2,0,0,0,1,0,0,0,0.72064,R
0,329,8,2,0,0,0,1,0,0,0,0.72089,R
0,382,8,2,0,0,0,1,0,0,0,0.72115,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.7214,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.72166,R
0,587,8,1,0,0,0,2,0,0,0,0.72192,R
0,000004D1,8,B9,CD,F4,1,0,0,0,0,0.72268,R
0,000004C1,8,1D,CE,F4,1,0,0,0,0,0.72285,R
0,316,8,2,0,0,0,1,0,0,0,0.72985,R
0,329,8,2,0,0,0,1,0,0,0,0.73011,R
0,382,8,2,0,0,0,1,0,0,0,0.73028,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.73053,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.73079,R
0,587,8,1,0,0,0,2,0,0,0,0.73105,R
0,370,8,2,0,0,0,1,0,0,0,0.7313,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.73156,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.73181,R
0,316,8,2,0,0,0,1,0,0,0,0.74001,R
0,329,8,2,0,0,0,1,0,0,0,0.74026,R
0,382,8,2,0,0,0,1,0,0,0,0.74052,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.74069,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.74094,R
0,587,8,1,0,0,0,2,0,0,0,0.7412,R
0,316,8,2,0,0,0,1,0,0,0,0.74914,R
0,184,8,1,CF,F4,1,0,0,0,0,0.74939,R
0,000001C7,8,D5,CD,F4,1,0,0,0,0,0.74965,R
0,000001CD,8,39,CE,F4,1,0,0,0,0,0.7499,R
0,1E9,8,9D,CE,F4,1,0,0,0,0,0.75008,R
0,329,8,2,0,0,0,1,0,0,0,0.75033,R
0,334,8,65,CF,F4,1,0,0,0,0,0.75059,R
0,382,8,2,0,0,0,1,0,0,0,0.75084,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.7511,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.75136,R
0,587,8,1,0,0,0,2,0,0,0,0.75161,R
0,370,8,2,0,0,0,1,0,0,0,0.75187,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.75212,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.75229,R
0,000000A2,8,18,0,0,0,0,0,0,0,0.75929,R
0,000000B2,8,0,0,0,0,0,0,0,0,0.75955,R
0,000000C4,8,20,4E,0,0,0,0,0,0,0.7598,R
0,316,8,2,0,0,0,1,0,0,0,0.76032,R
0,329,8,2,0,0,0,1,0,0,0,0.76057,R
0,382,8,2,0,0,0,1,0,0,0,0.76083,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.761,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.76125,R
0,587,8,1,0,0,0,2,0,0,0,0.76151,R
0,316,8,2,0,0,0,1,0,0,0,0.76945,R
0,329,8,2,0,0,0,1,0,0,0,0.7697,R
0,382,8,2,0,0,0,1,0,0,0,0.76996,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.77021,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.77047,R
0,587,8,1,0,0,0,2,0,0,0,0.77073,R
0,370,8,2,0,0,0,1,0,0,0,0.77098,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.77124,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.77141,R
0,316,8,2,0,0,0,1,0,0,0,0.7796,R
0,329,8,2,0,0,0,1,0,0,0,0.77986,R
0,382,8,2,0,0,0,1,0,0,0,0.78011,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.78037,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.78062,R
0,587,8,1,0,0,0,2,0,0,0,0.78088,R
0,120,4,F0,55,0,0,0,0,,,0.78344,R
0,316,8,2,0,0,0,1,0,0,0,0.78882,R
0,329,8,2,0,0,0,1,0,0,0,0.78907,R
0,382,8,2,0,0,0,1,0,0,0,0.78933,R
0,184,8,21,CF,F4,1,0,0,0,0,0.78958,R
0,000001C7,8,F5,CD,F4,1,0,0,0,0,0.78976,R
0,000001CD,8,59,CE,F4,1,0,0,0,0,0.79001,R
0,1E9,8,BD,CE,F4,1,0,0,0,0,0.79027,R
0,334,8,85,CF,F4,1,0,0,0,0,0.79052,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.79078,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.79104,R
0,587,8,1,0,0,0,2,0,0,0,0.79121,R
0,370,8,2,0,0,0,1,0,0,0,0.79146,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.79172,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.79197,R
0,316,8,2,0,0,0,1,0,0,0,0.8,R
0,329,8,2,0,0,0,1,0,0,0,0.80017,R
0,382,8,2,0,0,0,1,0,0,0,0.80042,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.80068,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.80093,R
0,587,8,1,0,0,0,2,0,0,0,0.80119,R
0,0000017D,8,5D,CE,F4,1,0,0,0,0,0.80264,R
0,0000017F,8,C1,CE,F4,1,0,0,0,0,0.8029,R
0,316,8,2,0,0,0,1,0,0,0,0.80913,R
0,000000A2,8,18,0,0,0,0,0,0,0,0.80938,R
0,000000B2,8,0,0,0,0,0,0,0,0,0.80964,R
0,000000C4,8,20,4E,0,0,0,0,0,0,0.80989,R
0,329,8,2,0,0,0,1,0,0,0,0.81015,R
0,382,8,2,0,0,0,1,0,0,0,0.81041,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.81058,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.81083,R
0,587,8,1,0,0,0,2,0,0,0,0.81109,R
0,370,8,2,0,0,0,1,0,0,0,0.81134,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.8116,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.81186,R
0,316,8,2,0,0,0,1,0,0,0,0.81996,R
0,329,8,2,0,0,0,1,0,0,0,0.82022,R
0,382,8,2,0,0,0,1,0,0,0,0.82048,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.82065,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.8209,R
0,587,8,1,0,0,0,2,0,0,0,0.82116,R
0,316,8,2,0,0,0,1,0,0,0,0.82909,R
0,184,8,A5,CF,F4,1,0,0,0,0,0.82935,R
0,000001C7,8,79,CE,F4,1,0,0,0,0,0.82961,R
0,000001CD,8,DD,CE,F4,1,0,0,0,0,0.82986,R
0,1E9,8,41,CF,F4,1,0,0,0,0,0.83012,R
0,329,8,2,0,0,0,1,0,0,0,0.83029,R
0,334,8,9,D0,F4,1,0,0,0,0,0.83054,R
0,382,8,2,0,0,0,1,0,0,0,0.8308,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.83106,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.83131,R
0,587,8,1,0,0,0,2,0,0,0,0.83157,R
0,370,8,2,0,0,0,1,0,0,0,0.83182,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.83208,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.83234,R
0,316,8,2,0,0,0,1,0,0,0,0.84027,R
0,329,8,2,0,0,0,1,0,0,0,0.84053,R
0,382,8,2,0,0,0,1,0,0,0,0.84078,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.84104,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.84121,R
0,587,8,1,0,0,0,2,0,0,0,0.84147,R
0,316,8,2,0,0,0,1,0,0,0,0.8494,R
0,329,8,2,0,0,0,1,0,0,0,0.84966,R
0,382,8,2,0,0,0,1,0,0,0,0.84992,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.85017,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.85043,R
0,587,8,1,0,0,0,2,0,0,0,0.85068,R
0,370,8,2,0,0,0,1,0,0,0,0.85094,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.8512,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.85145,R
0,000000A2,8,18,0,0,0,0,0,0,0,0.8593,R
0,000000B2,8,0,0,0,0,0,0,0,0,0.85956,R
0,000000C4,8,20,4E,0,0,0,0,0,0,0.85981,R
0,316,8,2,0,0,0,1,0,0,0,0.86007,R
0,329,8,2,0,0,0,1,0,0,0,0.86033,R
0,382,8,2,0,0,0,1,0,0,0,0.86058,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.86084,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.86109,R
0,587,8,1,0,0,0,2,0,0,0,0.86135,R
0,120,4,F0,55,0,0,0,0,,,0.8634,R
0,000001C7,8,99,CE,F4,1,0,0,0,0,0.86929,R
0,184,8,C5,CF,F4,1,0,0,0,0,0.86954,R
0,000001CD,8,FD,CE,F4,1,0,0,0,0,0.8698,R
0,1E9,8,61,CF,F4,1,0,0,0,0,0.87005,R
0,316,8,2,0,0,0,1,0,0,0,0.87031,R
0,329,8,2,0,0,0,1,0,0,0,0.87057,R
0,334,8,29,D0,F4,1,0,0,0,0,0.87074,R
0,382,8,2,0,0,0,1,0,0,0,0.87099,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.87125,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.8715,R
0,587,8,1,0,0,0,2,0,0,0,0.87176,R
0,370,8,2,0,0,0,1,0,0,0,0.87202,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.87227,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.87253,R
0,316,8,2,0,0,0,1,0,0,0,0.88055,R
0,329,8,2,0,0,0,1,0,0,0,0.88081,R
0,382,8,2,0,0,0,1,0,0,0,0.88106,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.88132,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.88157,R
0,587,8,1,0,0,0,2,0,0,0,0.88183,R
0,316,8,2,0,0,0,1,0,0,0,0.88977,R
0,329,8,2,0,0,0,1,0,0,0,0.89002,R
0,382,8,2,0,0,0,1,0,0,0,0.89028,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.89045,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.8907,R
0,587,8,1,0,0,0,2,0,0,0,0.89096,R
0,370,8,2,0,0,0,1,0,0,0,0.89122,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.89147,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.89173,R
0,0000017D,8,5,CF,F4,1,0,0,0,0,0.896,R
0,0000017F,8,69,CF,F4,1,0,0,0,0,0.89625,R
0,316,8,2,0,0,0,1,0,0,0,0.89992,R
0,329,8,2,0,0,0,1,0,0,0,0.90018,R
0,382,8,2,0,0,0,1,0,0,0,0.90043,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.9006,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.90086,R
0,587,8,1,0,0,0,2,0,0,0,0.90112,R
0,316,8,2,0,0,0,1,0,0,0,0.90905,R
0,329,8,2,0,0,0,1,0,0,0,0.90931,R
0,000000A2,8,18,0,0,0,0,0,0,0,0.90956,R
0,000000B2,8,0,0,0,0,0,0,0,0,0.90982,R
0,000000C4,8,20,4E,0,0,0,0,0,0,0.91008,R
0,184,8,49,D0,F4,1,0,0,0,0,0.91033,R
0,1E9,8,E5,CF,F4,1,0,0,0,0,0.91059,R
0,334,8,AD,D0,F4,1,0,0,0,0,0.91076,R
0,382,8,2,0,0,0,1,0,0,0,0.91101,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.91127,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.91153,R
0,587,8,1,0,0,0,2,0,0,0,0.91178,R
0,370,8,2,0,0,0,1,0,0,0,0.91204,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.91229,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.91255,R
0,316,8,2,0,0,0,1,0,0,0,0.92057,R
0,329,8,2,0,0,0,1,0,0,0,0.92083,R
0,382,8,2,0,0,0,1,0,0,0,0.92108,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.92125,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.92151,R
0,587,8,1,0,0,0,2,0,0,0,0.92177,R
0,316,8,2,0,0,0,1,0,0,0,0.9297,R
0,329,8,2,0,0,0,1,0,0,0,0.92996,R
0,382,8,2,0,0,0,1,0,0,0,0.93021,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.93047,R
0,000004F2,8,2,0,0,0,1,0,0,0,0.93073,R
0,587,8,1,0,0,0,2,0,0,0,0.93098,R
0,370,8,2,0,0,0,1,0,0,0,0.93124,R
0,0000043F,8,2,0,0,0,1,0,0,0,0.93149,R
0,000004F1,8,2,0,0,0,1,0,0,0,0.93166,R
0,316,8,2,0,0,0,1,0,0,0,0.93986,R
0,329,8,2,0,0,0,1,0,0,0,0.94011,R
0,382,8,2,0,0,0,1,0,0,0,0.94037,R
0,000004B1,8,2,0,0,0,1,0,0,0,0.94062,R
